"","Candidate","Gender","Race.1","Race.2","Race.3","Incumbent","Incumbent.Challenger","State","Primary.Date","Office","District","Primary.Votes","Primary..","Primary.Outcome","Runoff.Votes","Runoff..","Runoff.Outcome","EMILY.s.List","Justice.Dems","Indivisible","PCCC","Our.Revolution","Sunrise","Sanders","AOC","Party.Committee","Party","X2020.Election.Stance","Trump","Trump.Date","Club.for.Growth","Renew.America","E.PAC","VIEW.PAC","Maggie.s.List","Winning.for.Women","General.Election.Candidate","Gender.Num","White","White.Num","Black","Black.Num","Asian","Asian.Num","Latino","Latino.Num","Middle_Eastern","Middle_Eastern.Num","Native_American","Native_American.Num","Incumbent.Num","index"
"788","Matt Larkin","Male","White",NA,"","No","No","Washington","8/2/22","Representative","8","34,684","35%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Avoided answering","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"788"
"789","Doug Basler","Male","White",NA,"","No","No","Washington","8/2/22","Representative","9","29,144","74%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"789"
"790","Keith R. Swank","Male","White",NA,"","No","No","Washington","8/2/22","Representative","10","55,231","84%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"790"
"791","Diana Lynn Harshbarger","Female","White",NA,"","Yes","No","Tennessee","8/4/22","Representative","1","43,761","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","9/19/21","N/A","N/A","N/A","Yes","Yes","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"791"
"792","Tim Burchett","Male","White",NA,"","Yes","No","Tennessee","8/4/22","Representative","2","56,880","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"792"
"793","Chuck Fleischmann","Male","White",NA,"","Yes","No","Tennessee","8/4/22","Representative","3","52,073","79%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","11/9/21","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"793"
"794","Scott DesJarlais","Male","White",NA,"","Yes","No","Tennessee","8/4/22","Representative","4","60,699","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"794"
"795","Andy Ogles","Male","White",NA,"","No","No","Tennessee","8/4/22","Representative","5","21,325","35%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","No","No","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"795"
"796","John Rose","Male","White",NA,"","Yes","No","Tennessee","8/4/22","Representative","6","57,162","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"796"
"797","Mark E. Green","Male","White",NA,"","Yes","No","Tennessee","8/4/22","Representative","7","48,968","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","Yes","7/5/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"797"
"798","David Kustoff","Male","White",NA,"","Yes","No","Tennessee","8/4/22","Representative","8","69,538","84%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"798"
"799","Charlotte Bergmann","Female","Black",NA,"","No","No","Tennessee","8/4/22","Representative","9","10,380","52%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"799"
"800","Leora R. Levy","Female","Latino (Cuban)",NA,"","No","No","Connecticut","8/9/22","Senator","N/A","46,774","51%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","Yes","8/4/22","N/A","N/A","N/A","Yes","N/A","N/A",TRUE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,0,"800"
"801","Larry Lazor","Male","White",NA,"","No","No","Connecticut","8/9/22","Representative","1","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully accepted","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"801"
"802","Mike France","Male","White",NA,"","No","No","Connecticut","8/9/22","Representative","2","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"802"
"803","Lesley DeNardis","Female","White",NA,"","No","No","Connecticut","8/9/22","Representative","3","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"803"
"804","Jayme Stevenson","Female","White",NA,"","No","No","Connecticut","8/9/22","Representative","4","9,962","60%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully accepted","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"804"
"805","George Logan","Male","Black",NA,"","No","No","Connecticut","8/9/22","Representative","5","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"805"
"806","Brad Finstad","Male","White",NA,"","No","No","Minnesota","8/9/22","Representative","1","48,252","76%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully accepted","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"806"
"807","Tyler Kistner","Male","White",NA,"","No","No","Minnesota","8/9/22","Representative","2","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","GOP","Avoided answering","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"807"
"808","Tom Weiler","Male","White",NA,"","No","No","Minnesota","8/9/22","Representative","3","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"808"
"809","May Lor Xiong","Female","Asian (Vietnamese / Hmong)",NA,"","No","No","Minnesota","8/9/22","Representative","4","9,574","44%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,0,"809"
